SMILES,SMILES_state,NLL
CCCC1(C)NC(=O)C2(C)CN(C(=O)Nc3ccccc3)CC(=O)N2C1=O,1,46.57
NCCCCC(NC(=O)C(CCCCN)NC(=O)C1CCCN1C(=O)CN)C(=O)O,1,28.16
C=C(C)C1(C(O)CCC)OC(CO)C(O)C(O)C1O,1,40.38
CN(C)CCN1C(=O)COCC1c1ccccc1,1,25.62
CCCCc1ccc(NC(C)c2ccc(O)cc2)cc1,1,23.92
CCC=CCC=CCC=CCC=CCCCCCCCCCCCCOC(=O)CCCc1cccc[n+]1CC,1,39.85
CCS(=O)(=O)NC(C)CCl,1,22.4
CC1(C)c2cc(NC(=O)c3ccc(C(=O)OCCC4CCc5ccc(F)cc5C4CC(=O)O)cc3)ccc2CN1B(O)F,1,72.48
c1ccccc1C(N=C1C2C(=NC(N=1)=O)Nc1c2n(c2ccc(cc12)Br)C)Br,0,57.58
COC(=O)c1ccccc1NC(=O)N1CCN(S(=O)(=O)N(C)C)CC1,1,28.46
CNc1ccc(NC(=O)Nc2n[nH]c3c2CCC3)cc1,1,33.22
CCNC(=O)C(C)N(Cc1cccc(Br)c1)C(=O)CN(C)S(=O)(=O)c1ccc(Br)cc1,1,32.28
CCC(C)N1C(=O)c2cc(OC)ccc2-n2c(C)nnc2C1CC(=O)Nc1ccc(N2CCOCC2)cc1,1,42.52
CC(C)OCc1cccc(C2CC(OCCO)CN(C(=O)c3ccc(C#N)cc3)C2)c1,1,46.04
Cc1nc2c(nc(=O)c1C(=O)NC1CCCCC1)SC(c1ccccc1)S2,1,34.35
Cc1cc(=O)oc2ccc(S(=O)(=O)Nc3cnn(Cc4cccc(Cl)c4)c3)cc12,1,37.38
CC(NCc1ccccn1)c1ccc2[nH]c(=O)oc2c1,1,28.56
C=CCNC(=O)C1=C(O)C(=O)N(CCCN2CCOCC2)C1c1ccc(Cl)cc1,1,29.67
CCN(CC)CCNC(=O)C1CCN(c2ccnc3c(NC(C)=O)nc(-c4ccccc4)n23)CC1,1,43.7
Cc1ccc(CNC(=O)c2cnc3n2CCN(CCCF)C3)cc1,1,34.72
Cc1cc(C(=O)N2CCN(c3nnc(-c4ccc(F)cc4F)s3)CC2)n[nH]1,1,35.68
CC(=O)c1ccccc1N=S(C)(=S)C(C)C,1,37.87
Cn1ncc2c1CCCC2CNC(=O)c1ccc(F)cc1,1,29.9
CSCCN(C(=O)CC(N)CN)C(C)C,1,31.02
O=[N+]([O-])c1onc(C=CCBr)c1Cl,1,35.88
CCN(C(=O)c1cccc([N+](=O)[O-])c1)c1ccc(Br)cc1,1,27.72
CNCC(C)C(C)c1cccc(C)c1,1,25.2
CCCCN(C(=O)c1cccs1)c1ccc(C(=O)NCCCOCC)c(Cl)c1,1,39.05
CCOc1ccc(OCC(=O)NS(=O)(=O)c2ccccc2)cc1,1,26.2
Cc1cc(NC(=O)C=Cc2c(C)nn(CC(C)C)c2C)ccc1OCc1ccc(Cl)cc1,1,36.11
CN1C=CN(C(=O)OC(C)(C)C)NC1,1,25.92
COC(=O)C1(O)CCC(NCc2ccccc2)=C(C(=O)c2ccccc2)[N+]1=O,1,47.37
COc1ccc(NS(=O)(=O)c2cc(C(=O)N(C)Cc3ccccc3)ccc2C)c(OC)c1,1,31.6
CN(CCC(=O)O)Cc1nc(-c2cccc(F)c2)no1,1,26.77
Cc1cc([S+](C)[O-])cc(C)c1N,1,25.18
CCC(Nc1ccccc1C(C)(C)C)c1csc(C)n1,1,27.27
COc1ccc(COC(=O)CNC(=O)NC(CC#N)C(=O)N2CCNCC2CN2CCCC2)cc1,1,54.19
CC1CCN(CC(=O)Nc2cccc(CN)c2)CC1,1,23.97
c1cnnc(OC2CC3CN(C2)CC2OCCN(Cc4ccc5c(c4)OCO5)C32)c1,1,49.94
CCOC(=O)C1(C(=O)OCC2CC2)C(=O)N(C2CCSC2)CC1c1ccc(F)cc1,1,54.23
CCCCC(NCCNCC1CCCC(O)C1)c1ccccc1,1,35.47
O=C(Nc1ccc(F)c(Br)c1)c1ccc([N+](=O)[O-])cc1,1,27.37
O=C(O)c1ccc(CN2c3cc4c(cc3C3(CC2O)OCCCO3)OCCCO4)cc1,1,49.78
O=C(NCc1ccc(Cn2ccnc2)cc1)c1sccc1S(=O)(=O)CCc1ccccc1,1,36.79
CCOC(=O)c1ccc(N2NC(=O)CN(Cc3ccc(C(=O)OC)cc3C(=O)I)C2=O)cc1,1,55.24
CC1C2(C(C)C(C(C)C1)C)O[C@H](C)CCC=2,0,41.63
Cc1cccc(-c2nc3ccc(Cl)cn3c2CO)c1C,1,28.87
C=Nc1c(C)c([N+](=C)c2ccc3c(c2)C(F)(F)[B-](F)(F)[N+]3=C)cc(N=C=O)c1Br,1,64.91
CCC1(CC)CCC(N2CCNC(C(C)C)C2)CC1,1,26.43
Cc1ccc(NC(=O)COC(=O)C2CC(=O)N(c3ccccc3C)C2)cc1,1,28.28
CCOC(=O)Cn1cnc2sc(-c3ccc(Cl)cc3)c(C)c2c1=O,1,26.64
CCNCc1ccc2cccc(O)n12,1,28.93
O=C(Nc1cn[nH]c1)C1CCCC1,1,22.47
N#Cc1cccc(NC(=O)c2cncc(-c3ccccc3)n2)c1,1,28.36
Cc1c(Oc2nc(N3CC4CCC(C3)O4)c3ccc([N+](=O)[O-])cc3n2)cnc2c1OCCO2,1,48.06
CC(=O)OCC=CCC1C(=O)N2C(C(=O)OCc3ccccc3)=CN(C(=O)OCc3ccccc3)CC12,1,46.35
Cc1ccc(CCN(Cc2cccc(Oc3ccccc3)c2)C(=O)c2ccc3c(c2)OCO3)cc1,1,36.33
CCOC(=O)c1cn[nH]c1-c1ccc(N(C)C)cc1,1,25.88
COC(=O)CN(CCSC=CNC(=O)CN(CC(=O)OC)CC(=O)OC(C)(C)C)CC(=O)OC,1,43.46
CC(C(=O)NCCCOc1ccccc1)N1NC(c2cccs2)CC1=O,1,35.52
OCc1cc(-c2ccnc(Cl)c2)n(-c2ccc(Cl)cc2)n1,1,31.74
Cc1ccc(C)c(CC(O)c2cccc(Br)c2N)c1,1,29.35
O=C1Cc2cccc(NC(=O)Nc3cccs3)c2N1,1,32.14
NN=C(N)OCCCF,1,25.48
CCNc1nc(Oc2cc(F)c(F)cc2F)ncc1NS(=O)(=O)c1nccs1,1,45.72
NC(=O)c1ncc(NC(=O)c2ccc(Cc3cnc(N)nc3N)cc2Cl)cn1,1,41.14
COc1ccc(CCC(=O)NCC2(N3CCSCC3)CCCCC2)cc1,1,24.61
Cc1c(NS(C)(=O)=O)cccc1S(N)(=O)=O,1,27.19
CCNC(=NCCNC(=O)c1ccc(C(C)(C)C)cc1)NC1CC1,1,25.78
O=C(NNC(=O)c1cc(N2CCCCCC2)ccn1)c1cc(Cl)ccn1,1,36.43
O=C(O)CCc1c(-c2ccc(OCc3cc(C(F)(F)F)cc(C(F)(F)F)c3)cc2)n(C2CCS(O)(O)C2)c2c(C(F)(F)F)cccc12,1,53.39
CSCCC(NC(=O)C(CCCN=C(N)N)NC(=O)C1CCCN1C(C)=O)C(=O)NC(C(=O)NC(C)C(=O)NC(Cc1ccccc1)C(N)=O)C(C)C,1,42.78
CC1CCc2[nH]c(=S)nc(C(=O)O)c2C1,1,27.85
Cc1ccc(-c2nc(-c3ccc(-n4ccnc4C)nc3)no2)cc1[N+](=O)[O-],1,34.61
CCC1CC(C)N(C(=O)CBr)C1,1,26.22
CCCCOc1ccc(C(Cc2c(C)[nH]c3ccc(F)cc23)NC(C)=O)cc1,1,41.79
CCOC(=O)C1(Sc2ccc(C)cc2)CCCCC1O,1,31.36
CCOc1ccc(-c2noc(CCN3CCN(C(=O)Cc4cccnc4)CC3)n2)cc1,1,32.83
CC(C)c1ccccc1OP(=O)(O)O,1,22.2
CC(NCC(C)(C)CNC(=O)c1ccc(Cl)s1)c1ccc(Cl)cc1,1,35.04
Cc1nn(-c2ccccn2)c2c1C(c1ccc(Br)cc1)CC(=O)N2,1,26.95
O=C(NC(CNC(=O)c1ccc(Br)cc1)C(=O)NC1NC(C(=O)O)CS1)OCc1ccccc1,1,46.86
CC(=O)OC(=O)CCCCCCCCCC=CC=CC(O)C(F)(F)F,1,38.0
CC(=O)c1ccc(OC2CCNCC2)nn1,1,25.98
NCc1cc(OCCC2CC2)ccc1F,1,23.87
CCC(C)(C)N1CC=CC2(SC3C(=O)N(C(C)(C)CC(C)(C)C)CC=CC3C2C(=O)Nc2ccccc2C)C1=O,1,49.1
CC(Cl)C1(O)C(Oc2ccccc2Cl)C1(C)C,1,39.09
CS(=O)(=O)c1ccc(C=O)c(C(=O)ON2C(=O)CCC2=O)c1,1,34.87
CCCCC(C)(C#N)C(C=Cc1ccccc1)OC(C)=O,1,34.83
COc1ccc2oc(C3(C)CCN(C(=O)c4ccccc4)CC3)nc2c1,1,35.5
CCCCCNC(=O)C(c1ccccc1Cl)N(C(=O)C(CCCCN)NC(=O)OC(C)(C)C)C1CC1C,1,31.41
COc1cc(Cl)c(S(=O)(=O)N(C)C)cc1OC,1,24.25
N1(CCN(CC1)C)Cc1cc2-c(c1)C(=O)c1c(nc(cc-1o2)C(OC)=O)=O,0,54.66
CCCC(CCCNC)N(C)CC1CC2CCC1CC2,1,33.1
C=CCCCN(C)Cc1sc(CNC)nc1C,1,29.71
CN1C(=O)C(c2ccc(F)cc2)(c2cccc(C(F)(F)F)c2)N=C1N,1,29.95
CCNc1ncccc1CCn1ccc2c1CCCC2,1,35.31
COC(=O)C1COCCC1C#N,1,25.05
CC(C)OC1CC(N)C1(C)C,1,21.29
O=C(NCc1cccc(I)c1)c1ccn[nH]1,1,27.27
CC1CC2CC=CC2C2C(=O)N(c3cccnc3)C(=O)N(C)C12,1,46.41
CC(C)(C)CCCC(C)(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C,1,28.88
CC(C)C#Cc1ccc2ccc3c(c2c1)CC1CC(N(C)C)CN1C3CC(C)C,1,53.87
COc1ccccc1-n1c(=O)sc2cnnc(Cl)c21,1,33.53
CC(C#N)Nc1nc2ccccc2n(C)c1=O,1,29.74
CCOC(=O)C1=CC(C2CCCCCC2)OC2(C)C=Cc3ccccc3C2C1,1,47.78
NC(=O)C(Nc1cccc(Br)c1)c1ccccc1,1,25.22
COc1nn(C2CCN(Cc3cccc(-c4nc(SC)n[nH]4)c3C)CC2)cc1C(=O)O,1,50.95
O=C(CCS(=O)(=O)c1ccc2c(c1)CCCC2)Nc1ccccc1I,1,29.2
CC(=O)NCNC(=O)C(C)CCC(=O)C(C)(C)C,1,32.06
COC(=O)C1(C)CCN(c2nc3ncc(N4Cc5ccc6c(c5C4=O)OCCO6)n3nc2C)CC1,1,58.67
C=C(C)C1CCC2C1(C)CCC1C3CC(C)c4cc(C(C)(C)C)ccc4C3CCC12C,1,40.23
Cc1ccc(CCC(=O)N2CCCC(Cc3ccncc3)C2)o1,1,28.66
CCCN(CCBr)S(=O)(=O)c1cc([N+](=O)[O-])ccc1F,1,28.39
CC(C)n1cnnc1CNC1(C)CC1,1,25.95
CCCCCN(CC)c1cc2c(N=CN(CCCl)CCCl)cn(CCN3CCOCC3)c2cc1Cl,1,55.17
CC(N)CCCN(C)Cc1cc(Cl)ccc1F,1,27.94
O=C(c1ccc(S(=O)(=O)C(F)F)cc1)N1CCc2ccccc21,1,26.6
CC(=O)NC(C(=O)O)C(C)C,1,23.26
CSCCC(NC(=O)C1(C)OC(c2ccc(F)cc2)c2ccccc2N(C)C1=O)C(=O)O,1,46.51
Cc1ccc(N)cc1CCN1CCN(C(C)C)CC1,1,26.46
CNCC1CCN(c2nc3ccc(C)cc3[nH]2)C1,1,28.84
CCCCCNc1nc(NCCCC)nc(N(C)C)n1,1,23.8
Fc1c(Cl)cccc1C(Cl)C1=CCCO1,1,26.67
CNC(c1cc(C)c(Br)s1)c1nncn1C,1,27.35
CN(C)C=C(C(=O)OCc1ccc2ccccc2c1)C1OC23CC(C2)C12CCCC(=O)C32,1,64.26
CCCC(=CC(N)Cc1ccccc1[N+](=O)[O-])CCC,1,32.48
CSc1nc(N)c(C#N)c(-c2cccnc2)n1,1,23.86
CC(CN)(CCN1CCCCC1)Cc1ccccc1,1,26.67
CCCCc1nc(N)nc(-c2[nH]ncc2[N+](=O)[O-])n1,1,33.77
CN1CCOC1=Cc1cnc2cnccn12,1,32.07
COC(=O)c1ccc2nn(CCS(=O)(=O)c3nccn3C)c(=O)n2c1,1,38.48
Cc1ccccc1-n1nc(CC(=O)OC(=O)NO)c2c1NCN(CCc1ccccc1)C2,1,56.83
COc1ccc(Cc2nnc(NC(=O)C3CC(OC)CCN3)o2)cc1F,1,40.21
CC(=O)N1CCC2(CC1)CC(C(=O)O)c1cc(Cl)ccc1O2,1,31.17
CC1CCN(C(=O)Nc2ccc(I)cc2)CC1,1,24.28
Cc1c(C(=O)Nc2ncn(Cc3ccccc3Cl)n2)cnn1-c1ccc(Cl)cc1,1,30.6
Cc1ccccc1N=C1NC(=O)C(=Cc2ccnc3ccccc23)S1,1,27.27
CC1Cc2cc(S(=O)(=O)Cc3ccccc3)ccc2N1C,1,32.01
c1c(C2c3c(OC2=O)c(c2c(c(=O)c(O)c(=O)o2)cc3O)O)cccc1O,0,46.83
O=C(O)CSCC(=O)NCc1cccnc1,1,23.31
CCCC(Cc1ccccc1)(C(=O)O)C(=O)NCc1cccc(C)c1,1,36.29
Cc1cc(C(=O)N2CCc3sccc3CC2C(N)=O)ccn1,1,33.47
COC(=O)c1ccc(NC(=O)NC23CC4CC(C4)(CC(C)(F)C2)C3)cc1,1,40.38
COc1ccc(F)c(CON)c1,1,22.68
CC1=C(C#N)C(c2cccc(Br)c2O)C2=C(CC(C)(C)CC2=O)N1,1,32.39
O=C(O)c1cc(-c2cccs2)[nH]n1,1,24.01
CC(N)C(=O)N(Cc1ccco1)C1CCCCC1,1,25.91
CCNC(=O)N(C)c1c(F)c(F)c(I)c(C(=O)NCC(=O)O)c1I,1,41.52
COC(=O)C(c1cccc(Cl)c1)N1CCNCC1,1,23.29
C=C(NC(=O)Nc1cnc(C)nc1N1CCN(Cc2cccnc2)CC1)C(C)=CC,1,48.03
CCOc1ccc(C(CC)NC(=O)CN(Cc2ccccc2)S(=O)(=O)c2ccc(C)cc2)cc1,1,30.34
Cc1nc(-c2ccccc2)nn1-c1cncc(NCC(O)c2cccc(Cl)c2)n1,1,42.46
COC(=O)C1OC(C(C)CO)CC(F)(OO)C1C1CC1,1,57.87
CCc1nc(C2CCC(C(=O)OC3CCC(C=CC=CC#N)CC3)CC2)no1,1,41.08
COc1ccc(CN2CCCC2c2ccncc2)cc1C#N,1,29.45
Cc1nc(-c2cc(-n3cnnn3)c(O)c(=O)[nH]2)cs1,1,38.7
N#CCC(=O)NCCNC(=O)CCCN1C(=O)c2ccccc2C1=O,1,29.28
OCCC(Nc1nccc(-n2cncn2)n1)C1CC1,1,28.79
O=C(O)C12CCN(Cc3ccc[nH]3)CC1CNC2,1,32.86
Cc1ccc(CCNCCCC2CCCC2)s1,1,25.36
COCC(=O)Nc1ccc(F)c(-c2sccc2C)c1,1,33.26
Cc1ccccc1NC(=O)Cn1cnc2c([nH]c3ccc(-c4ccccc4C)cc32)c1=O,1,40.56
CCOC(=O)C12C=COC(CC1)C2(C)C,1,31.59
CC(CC1CCCCOC1)N1CC2CCCC2C1,1,32.21
CC(CCC(=O)O)Nc1cc(Cl)ccc1Br,1,25.36
NC1=NC2c3ccc(O)cc3OOC12,1,39.12
CC(NS(C)(=O)=O)C1CCC2C3CCC4(CBr)CC(O)CCC4(C)C3CCC12C,1,52.67
c12[C@@H](c3ccc(OC)cc3)[C@H]3[C@@H](Sc2[nH]c(c1[C@@H](C(OC)=O)SCC)=O)CC(CC3=O)(C)C,0,49.21
O=C(NCC(O)c1ccccc1Br)c1ccco1,1,25.81
COC(=O)CSc1ccccc1CNC1CC1,1,22.91
CC(C)c1nc(C2=CC(C#N)(CCC(C)(C)C)N2)cs1,1,46.93
CNc1ncc(Br)cc1S(=O)(=O)NCC1CCC(=O)N1,1,29.33
COCCOOP,1,24.41
Brc1cccc(OCC2CNCCO2)c1,1,22.22
CC(=O)ONN1CC1c1ccc(-c2ccc(F)cc2)c(-c2ccccc2)n1,1,47.91
CCNC(=NCC1CCCO1)N1CCN(CC(=O)NC2CC2)CC1,1,27.7
CCCCCCCCCCCCCCCCCCCCC(=O)OCc1ccc(NC(=O)CCCCCCCCCCCCCCC)cc1,1,30.48
Cn1c2ccccc2c2cc3c(cc21)N(c1cccc(C(C)(C)C)c1)c1ccccc1B3c1cccc(N2c3ccccc3C(C)(C)C2(C)C)n1,1,52.22
NCCSCS(=O)(=S)C(S)CC(=O)O,1,40.98
CNC(=O)CCNCCCCS(C)(=O)=O,1,27.03
CC(NC(=O)CNC(=O)OCC1c2ccccc2-c2ccccc21)C(=O)OCC(=O)O,1,32.42
CC(=O)N1CCCCC1c1nc(C2CCOCC2)no1,1,27.96
O=C(O)c1c(F)c(F)cc([N+](=O)[O-])c1N1CCN(C2CC2)CC1,1,34.45
CC(=O)NC(c1ccc(CBr)cc1)c1ccc2nnc(N)n2c1,1,43.56
CN(C)C=C(C(=O)S)N1CCCC1,1,30.01
CCCC(=O)N(N)CCCc1ccc(O)c(C(C)(C)C)c1,1,35.41
CCC(O)CNCC(O)COC1C(Oc2[nH]cc3cc(NC(=O)C45CC6CC(CC(C6)C4)C5)ccc23)CC(CO)C(O)C1O,1,68.15
O=C(NCc1cccs1)C1CCCN(c2ncnc3sc(-c4ccccc4)cc23)C1,1,33.12
O=S1(=O)CC2NCCN(c3cccc(Cl)c3Cl)C2C1,1,24.77
O=C(NN=C(CN1C(=O)c2cccc3cccc(c23)C1=O)c1ccccc1)c1ccc(Br)s1,1,40.63
COc1ccc(NC(=O)Nc2ccc(C3CN(C(N)=O)CCC3N)cc2)cn1,1,41.47
CCCCCOCC(=O)Nc1ccccc1C(F)(F)F,1,27.18
CC(N)CCN1CCOCC1=O,1,22.41
CCN(CC)S(=O)(=O)CCNCC1CN(C)CCO1,1,26.3
CCCCC=CC(C)=C(C)CO,1,26.25
CCOc1ccc(C(=O)C=Cc2ccc3c(c2)OCCCO3)cc1,1,27.2
CC(C)CN1C(=O)SC(=Cc2c(-c3ccc(Cl)cc3)n(CC(=O)N3CCOCC3)c3ccccc23)C1=O,1,37.68
CC(NC(=O)Cc1ccc(S(=O)(=O)C(F)F)cc1)C(=O)N(C)C,1,31.88
Clc1ccc(C2C=NC3CCCC3O2)nn1,1,36.95
O=C(O)CN(C(=O)c1cc(F)c2ccccc2c1)c1ccc(Cl)cc1Cl,1,39.43
O=C1N=C(c2cc(C(F)(F)F)ccc2F)c2c1cn(-c1ccc(C(F)(F)F)c(F)c1)c2O,1,49.53
CCOC(=O)c1c(SCC)nsc1N,1,26.35
O=C(COC(=O)c1nn(-c2ccc(Cl)cc2)c2ccccc12)c1ccc[nH]1,1,32.09
Cc1ncsc1CN1CCC(N)C1C,1,24.27
CCCCCCCCCCC(NC)c1ccc(C)cc1Cl,1,25.97
COC(C(C)=O)C(N)c1cccc(Cl)c1,1,29.15
O=C(CCCCn1nc2c(cc1=O)CCCC2)Nc1cc2c(cc1Cl)OCO2,1,37.79
CC(NS(=O)(=O)c1ccc(Cl)cc1)c1ccccc1[N+](=O)[O-],1,27.43
CCC(C)CC=CC=CCC(C)O,1,27.74
C=CCn1nnc(N)c1C(C)OC,1,29.02
OC1(c2ccccc2)CCNC1,1,19.48
CCC=CCC(O)C=CC=CC=CC(O)CC=CCC=CCCC(=O)OC(COC(=O)CCC=CCC=CCC=CCC=CCC=CCCCCC)COP(=O)(O)OCC(O)COP(=O)(O)O,1,37.01
O=C(OCc1ccccc1)N(CC(NS(=O)(=O)c1ccc([N+](=O)[O-])cc1)C(O)C1Cc2ccccc2N1)CC1(O)CCC1,1,58.96
O=c1c2cccc(F)c2ncn1Cc1cnc(N2CCCCCC2)nc1,1,35.95
c1cncc(-c2ccc3nc(-c4cn(-c5ccccc5-c5cnc(-c6ccncc6)nc5)nn4)ccc3n2)c1,1,50.1
Cc1ccc(C(O)CN(C)CC(=O)NC(C)C)nc1,1,32.53
O=C(c1ccccc1)N(CC1CCCO1)C1CCS(=O)(=O)C1,1,24.56
CC12CCCCC1C1C(=O)N(c3ccccc3)C(=O)C1(c1ccc(F)cc1)O2,1,39.39
C=C(C)CC(O)CC(O)C=CC(C)CCC,1,35.49
C=CC(=O)n1ccc(C(C)C(C)=O)n1,1,34.27
CC(Sc1nnc(-c2cccs2)o1)C(=O)C=Cc1ccc(Br)cc1,1,33.32
CSc1cc(-n2cc(I)cn2)ncn1,1,27.46
Cc1ncc(C(=O)Nc2c(C)ccc(N)c2C)s1,1,29.72
CC(C)Nc1ccccc1CN(C)C,1,21.75
CCOC(=O)c1cc2nc(-c3ccccc3)ccc2[nH]1,1,26.38
CCN(CC)c1nc(-c2ccc(C(C)(C)C)cc2)cc(SC)c1C#N,1,36.96
CN1CC(C)(C)Sc2ccc(C(F)(F)F)cc21,1,29.19
CCCNc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,1,27.39
Cc1cc(Br)ccc1NCc1sccc1Br,1,23.98
CC1(C)C2=CC=C3C=CC=C1C1(CCCCC1)N3c1ccc3c(c1-c1cccc4c(-c5ccc(C#N)cc5)ccc2c14)-c1ccccc1C3(C)C,1,67.87
CC(C)c1nc(C(C)(C)C)sc1C(=O)N1CCCC(c2nc(-c3ccoc3)no2)C1,1,38.03
Cn1c(O)c(C=NCCCCOc2ccc(Cl)cc2)c(=N)n(C)c1=O,1,39.68
O=S(=O)(NCCc1c(Cl)cccc1Cl)c1cccnc1Cl,1,26.83
CC1CS(=O)(=O)CCN1C(=O)C1CCNC1,1,27.44
CC(=O)N1CCN(CC(=O)O)C(Cc2cnc[nH]2)C1,1,35.31
Cc1cc(OCCCc2cnccc2C2CCC(CNCC(=O)O)CC2)c(Cl)cc1Cl,1,47.47
C=C(C)c1cccc(C)c1OCc1ncc(C)nc1C(=O)O,1,42.3
Cc1noc(C)c1S(=O)(=O)NCc1ccc(C(=O)O)cc1,1,25.56
CC1(C)COc2ccc(O)cc2NC1=O,1,25.7
C=CCOc1cccc(NC(=O)C(C#N)=Cc2ccc(OCc3ccc(Cl)cc3)c(CC=C)c2)c1,1,32.5
CCCCCCCn1c(CC)nc2ncn(CC(=O)Nc3ccc(C)c(C)c3)c2c1=O,1,42.11
O=c1[nH]c(=O)n(-c2ccc3c(c2)OCCO3)c(O)c1C(=S)N1CCOCC1,1,34.91
O=C(c1cc(=O)oc2ccccc12)N1CCC(NS(=O)(=O)c2cccs2)CC1,1,30.2
COC(=O)CNC=C(C#N)c1nc(-c2ccc(S(=O)(=O)N(C)OC)cc2)cs1,1,40.79
CC(C)(NS(=O)(=O)c1cc(CO)oc1Br)C1CC1,1,23.72
CCCC(C)(OC)C(=O)N1CCC(N)(CC)C1,1,32.53
CC(=CC(C)=C(Cl)C=CC=O)[N+](=O)[O-],1,36.73
CC(C)COc1ccc(C(=O)C=Cc2ccccc2Br)cc1,1,28.39
COC(=O)C1Cc2cccc3[nH]cc(c23)C1,1,28.39
NCC(=O)NC(Cc1ccccc1)C(=O)C(NC(=O)C(N)Cc1cc[nH]c1)NC(=O)C1CCCN1,1,39.0
CCOC(=O)c1ccccc1NC(=O)C1CCC(CO)O1,1,28.29
CCCCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)CO)OC(=O)CCCCCCCCCCCCCCCCCCCCC,1,28.1
Cc1cc(Cl)c(Cl)cc1-c1nc(N)ns1,1,29.4
CC1(COc2nc(CCCNc3cc(NC=C(Cc4ccccc4)C(=O)O)nc(N)n3)c3cnn(-c4ccc(Cl)cc4Cl)c3n2)CC(=O)NC1=O,1,90.57
COc1nn(C)c2cc(-c3nc(-c4c(C)[nH]c5cc(Cl)ccc45)c4cnn(CCNC(=O)OCC(=O)OC(C)(C)C)c4c3OC)c(Cl)cc12,1,79.49
CC(c1ccc(F)cc1OC1CCC1)N1Cc2cc(CN3CCC(NCC(F)(F)F)CC3)ccc2C1=O,1,50.47
O=C(O)CCC(=O)NCC(O)CC1CCCCC1,1,26.2
CCCC1CCC(NCc2ccc[nH]2)CC1,1,24.3
CNc1cc(N)ccc1S(=O)(=O)N1CCc2ccccc2C1,1,32.1
Cc1cc(S(=O)(=O)N2CCOCC2)ccc1OCC(=O)Nc1cccc2ccccc12,1,26.88
OC(COC1CCCCC1)c1ncccc1Cl,1,28.76
CN(C)c1nccc(CN2CCOC(CN)C2)n1,1,27.29
CCOC(=O)CCN1C(=CC=CCC2CCCC3(C2)OC(C)=C(C)O3)C(=C(C#N)C#N)Nc2ccccc21,1,68.87
CCC(CC)C(=O)N1CCCN(c2ccc(NC(=O)C3CCCC3)c3ncccc23)CC1,1,37.82
CN1C2CC=C(c3ccccc3)C=C2C(=O)C1c1ccccc1,1,32.73
CCC(CC)(CN)C(=O)Oc1ccc(C)cc1Br,1,26.25
NC(CCC(=O)O)C(=O)Nc1cccc(CO)c1,1,26.06
CC(=O)Nc1ccc(C(=O)N2CCOC(c3ccccc3)C2)cc1,1,26.14
COc1ccc(CC(C)(C)C)c2cc(C(=O)O)[nH]c12,1,29.02
CCN(Cc1ccccc1)C(=O)COC(=O)C=Cc1cccc(Cl)c1,1,26.57
CC1=C(NC#N)CC(C(F)(F)F)CC1,1,34.1
NCCC(F)C12CC3CC(CC(C3)C1)C2,1,23.83
CCNC(=NCC(C)N1CCN(C)CC1)NCCCOC1CCOCC1,1,26.69
COc1ccc2c(c1)c(C)c(-c1ccc(C)cc1)n2C(=O)N(C)CC1CCC(F)(F)C1,1,47.22
CCCC1=C(C#N)C(c2cccc(Cl)c2Cl)C(C(=O)OCC)C(=O)N1c1ccc(OCC(=O)OCC)c(Cl)c1,1,54.01
CSCCC(NC(=O)c1cc(S(=O)(=O)NCC(C(O)C(=O)CCC(CCC(=O)O)N(C)C)N2CCC(C(C)=O)C2=O)ccc1O)C(=O)O,1,82.88
CN(CC(=O)N1C2C=CC1CC2)CC1CCC1N,1,42.46
C=CC(=O)NC1CC(Oc2cccc(-c3cccc4[nH]ccc34)c2)C1,1,38.88
O=C1CCC(=O)N1Oc1c(Cl)cc(S(=O)(=O)Cl)cc1Br,1,35.0
C1(OCc2c1cc1OC[C@@H]3OC3Cc1c1oc(-c3ccc(c(OC)c3O)OC)cc21)=O,0,60.68
COCC(CO)NC(=O)CNC(C)(C)C,1,25.73
CC(NC1CCCCC1)c1cn(-c2ccc(F)c(Cl)c2)c(=O)n(C)c1=O,1,40.64
CC(C=CP(c1ccccc1)c1ccccc1-c1ccc2c(C)cc3ccccc3c2c1)=C(c1ccccc1)P(c1ccccc1)c1ccccc1,1,53.81
O=C(c1cccc2cn(Cc3cccc(Cl)c3)nc12)N1CCC2(CC1)OCCO2,1,35.33
COc1ccc(O)c2c(CCN3CCCCC3)c[nH]c12,1,28.77
Cc1ccc(C2CC(C(=O)NCC(C)(O)c3nccs3)NN2)cc1C,1,38.17
COc1ccccc1CN(C)CCNC(=O)O,1,25.47
CC(CC1CCC1)N(C)C(N)Cc1ccc(Cl)cc1,1,37.06
N#CC(=C(c1ccccc1)S(=O)(=O)O)c1cccs1,1,31.65
Cc1cccc(C)c1NC(=O)C(C)OC(=O)C1CCC2(CO)C(C(C)C)C(=O)CC(C)C2C1O,1,60.56
COc1ncccc1CNc1cnn(Cc2ccccc2)c(=O)c1Cl,1,30.2
Cc1ncc(S(=O)(=O)N(CCC2CCCCC2)CCN(C)C=O)[nH]1,1,40.48
COc1ccc([N+](=O)[O-])cc1N1C(=O)C2ON(NCc3ccccc3)C2C1=O,1,47.14
Cc1cc(O)nc2ccncc12,1,27.29
